4474\HIGH SOLUTION SARL\INFORMATIQUE\CD/LSH/RCCM/21-B-00082\LUBUMBASHI    -    Haut-Katanga\92, MAGNETISME, Q/GOLF METEO 2, C ET V/ LUBUMBASHI, P/ HAUT KATANGA\+243993256422\jmkadimba@his-rdc.com\30-12-2024
4776\BUILDER MINING & SERVICES SARL\SECURITE\CD/LSH/RCCM/17-B-5764\LUBUMBASHI    -    Haut-Katanga\60 AV/  MANIEMA  Q/MAKUTANO  C/LUBUMBASHI V/LUBUMBASHI P/ HAUT-KATANGA\+243810150663\builder.miningservice@gmail.com\30-12-2024
4868\B2B BUSINESS SOLUTION SARL\COMMERCE\CD/LSH/RCCM/21-B-00739\LUBUMBASHI    -    Haut-Katanga\821B AV. MUCHEBELE,Q/ MALELA C/ANNEXE, V/LUBUMBASHI, P/ HAUT KATANGA\+243990395901\patrickkasole@gmail.com\30-12-2024
12703\STE KATANGA MALIMO SARL\SERVICES\CD/LSI /RCCM / 1-B- 122\LIKASI    -    Haut-Katanga\47, AV LUMUMBA C / KIKULA V /LIKASI, P/HAUT-KATANGA\0854881120\christianebangab@gmail.com\30-12-2024
12704\STE ELG CONGO\SERVICES\CD/LSHI/RCCM/17-B-123\LIKASI    -    Haut-Katanga\08, AV. LUMUMBA, C/ KIKULA V/ LIKASI, P/ HAUT – KATANGA\0854881128\christianebangab@gmail.com\30-12-2024
11862\LAXE CORPORATION GROUP SARL\COMMERCE\CD/KNG/RCCM/24-B-01050\DURBA    -    Haut-Uele\38 AV/ KUMBANA, Q/ GB ,C/ NGALIEMA , V/ ET P/ KINSHASA\0822486183\kanalinapatient@gmail.com\30-12-2024
2788\CHALLENGE SARL\SERVICES\CD/KNG/RCCM/20-B-02040\DURBA    -    Haut-Uele\03, AV. BAS-CONGO, C/ GOMBE, V/ ET P/ KINSHASA\+243818123353\dokochallenge@gmail.com\30-12-2024
12035\ETABLISSEMENT E- SOLUTION\SERVICES\CD/KIS/RCCM/15-A-1108\ISIRO    -    Haut-Uele\10, AV . PIERRE BOUGNET, Q/ RAQUETTE , C/KUPA ,  V/ISIRO , P/HAUT-UELE\0820705699\rdcesolutions@gmail.com\30-12-2024
11695\SOCIETE DE LIAISONS ET FACILITATIONS AU CONGO SARL\FOURNITURE DES BIENS ET SERVICES\CD/KNG/RCCM/24-B-00828\KINSHASA    -    Kinshasa\29, AV. TELEVISION, Q/ LA VOIX DU PEUPLE, C/ LINGWALA, V/ ET P/ KINSHASA\+24381011375\facsoli8@gmail.com\30-12-2024
11714\BASIC DESIGN GROUP SARL\CONSTRUCTION\CD/KNG/RCCM/13-B-00021\KINSHASA    -    Kinshasa\23A, AV. KILIMANI , Q/JOLI PARC, C/ NGALIEMA V/ ET P/ KINSHASA\0999298459\mikeyanda96@gmail.com\30-12-2024
11733\MPUTU BINENE & ASSOCIATES SARL\Services  ET COMMERCE GENERAL\CD/KNG/RCCM/18-B-00404\KINSHASA    -    Kinshasa\02  AV/ TOMBALBAYE,  C/ GOMBE , V /ETP /KINSHASA\+243 820796211\mbandassociatessarl@mail.com\30-12-2024
11741\PAYPPER ENERGIE.T BUSINESS SARL\SERVICES\CD/KNG/RCCM/17-B-00938\KINSHASA    -    Kinshasa\01, AV. TSHIELA Q/ BINZA DELVAUX  C/ NGALIEMA V/ ET P/ KINSHASA\850406806\elietshamala2189@gmail.com\30-12-2024
11806\GLSP INVESTMENT SARL\CONSTRUCTION\CD/KNG/RCCM/21-B-00491\KINSHASA    -    Kinshasa\52, AV. LUAPULA, Q/ LUAPULA, C/ BARUMBU, V ET P/ KINSHASA\0810009769\groupelspsarl@gmail.com\30-12-2024
11743\KATHO RDC SARL\CONSTRUCTION\CD/KNG/RCCM/24-B-02681\KINSHASA    -    Kinshasa\05,AV. DE LA SCIENCE, C/ GOMBE , V/ ET P/ KINSHASA\0810838180\josuebanewa@hotmail.com\30-12-2024
11899\CREATIVA SARL\CONSTRUCTION\CD/KNM/RCCM/24-B-00106\KINSHASA    -    Kinshasa\24, AV/  KAPANGA , Q/ INDUSTRIEL , C/  LIMETE,  V/ ET P/ KINSHASA\0818086804\creativa.rdc@gmail.com\30-12-2024
11911\ADMIN CONSULTING SARL\SERVICES\CD/KNG/RCCM/24-B-02441\KINSHASA    -    Kinshasa\11, AV. DE LA PRESSE, Q/ RÉVOLUTIONS, C/ GOMBE, V/ ET P/ KINSHASA\0907261576\hopeservices0@gmail.com\30-12-2024
12579\J S ENGENEERING SARL\FOURNITURES DES BIENS\CD/KNG/RCCM/24-B-03089\KINSHASA    -    Kinshasa\54, AV. LUVUA, C / KINSHASA, V/ ET P/ KINSHASA\+243983818678\sysytshilumba@gmail.com\30-12-2024
3462\SOCIETE SOLO BUSINESS SARL\FOURNITURE DES BIENS ET SERVICES\CD/KIN/RCCM/14-B-3421\KINSHASA    -    Kinshasa\09, AV. DU PORT KINSHASA, C/ GOMBE, V ET P/ KINSHASA\+243 814 218 211 / +\snelise@yahoo.fr\30-12-2024
3555\JOKAS TRADING SARL\COMMERCE\CD/KNG/RCCM/20-B-01133\KINSHASA    -    Kinshasa\1013, AV.MUTOMBO KATSHI, Q/30 JUIN, IMM KAVALI CENTER, LOC 3-3-4,C/GOMBE,V/ ET P/KINSHASA\+243 978 131 221\jonaskasimba@jokasgroup.com\30-12-2024
12200\KMB INVESTIMENT SARLU\COMMERCE\CD/KNG/RCCM/24-B-02220\KINSHASA    -    Kinshasa\07 TOMBALBAY COMMUNE DE LA GOMBE\0852480164\paulkisimba.pk@gmail.com\30-12-2024
4245\ICONE SARL\INFORMATIQUE\CD/KNG/RCCM/19-B-01417\KINSHASA    -    Kinshasa\1ER NIV.  NLLES GALLERIES PRESIDENTIELLES, LOC. 1M1A, C/ GOMBE? V/ ETP/ KINSHASA\+243999177634\iconeservicesarl@gmail.com\30-12-2024
11762\B'S AND SISTER'S GROUP SARL\COMMERCE\CD/KWZ/RCCM/24-B-00237\KOLWEZI    -    Lualaba\8 , AV.KALIMA , Q/MUTOSHI,C/ MANIKA,V/KOLWEZI,P/LUALABA\243970116682\alberobooto74@gmail.com\30-12-2024
11711\DRC PALM LIFE BUSINESS SARL\SERVICES\CD/KWZ/RCCM/24-B-00244\KOLWEZI    -    Lualaba\16,AV/KAPENDA, C/MANIKA ,V/ KOLWEZI,P/LUALABA\0974769671\management@palmlb.com\30-12-2024
11804\B'S AND BROTHERS GROUP SARL\COMMERCE\CD/KWZ/RCCM/24-B-00236\KOLWEZI    -    Lualaba\8,AV.KALIMA,Q/BIASHARA,C/MANIKA,V/KOLWEZI,P/LUALABA\243970116682\alberobooto74@gmail.com\30-12-2024
12013\KEKE  SARL\AGRICULTURE\CD/KWZ/RCCM/24-B-00106\KOLWEZI    -    Lualaba\1260 ,AV. DU 30 JUIN,Q/ MUTOSHI, C/ MANIKA ,V/ KOLWEZI, P/LUALABA\0999934184\jothantshibwid94@gmail.com\30-12-2024
10385\SERVICES BALAJI CONGO SARL\AUTOMOBILE\CD/LSH/RCCM/24-B-00210\KOLWEZI    -    Lualaba\17, AV. MANIEMA, C/ ET V/LUBUMBASHI, P/HAUT-KATANGA\+243 822 221 601 , +\sbcongosarl@gmail.com\30-12-2024
12087\ENTREPRISE GENERALE LUALABA BUSINESS SARL\SERVICES\CD/LSH/RCCM/15-A-3940\KOLWEZI    -    Lualaba\2222 AV. DU MARCHE, Q/JOLISITE, C/M MANIKA V / KOLWEZI, P/ LUALABA\+243997869511\caimanilunga3@gmail.com\30-12-2024
10527\JAY & REENA MBUMB CONSULTING\SERVICES\CD/KWZ/RCCM : 20-A-1203\KOLWEZI    -    Lualaba\2147, BLV LAURENT DESIRE KABILA, C/ MANIKA, V/ KOLWEZI, P/ LUALABA\+243810007777\jrmc.sarl.one@gmail.com\30-12-2024
11725\EDDY MUAMBA ET FAMILLE SARL\BÂTIMENTS ET TRAVAUX PUBLICS (BTP)\CD/KWZ/RCCM/16-B-460\KOLWEZI    -    Lualaba\597, AV. LUBUDI, Q/MUTOSHI,V/ KOLWEZI  ET P/ LUALABA\+243995303400\guymabusiness@gmail.com\30-12-2024
11820\ETABLISSEMENT K-GENERALE D'EAU, ENERGIE ET ENVIRONNEMENT\COMMERCE\CD/KNG/RCCM/24-A-02342\GOMA    -    Nord-Kivu\72 BOULEVARD JULIEN PALUKU, Q/ MURARA, C/ KARISIMBI, P/ NORD KIVU\+243813145227\admin@kg3e.com\30-12-2024
12015\ATLAS NEW VISION RDC SARL\COMMERCE\CD/GOM/RCCM/24-B-01747\GOMA    -    Nord-Kivu\25, AV. ALINDI, Q/ HIMBI, C/ ET V/GOMA, P/NORD-KIVU\0814745007\luckyatlasgroup@gmail.com\30-12-2024
11263\ALLIGATOR DU KATANGA SARL\SERVICES\CD/LSH/RCCM/23-B-02189\LUBUMBASHI    -    Haut-Katanga\70, AV. KAPENDA, Q/ MAKUTANO, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\0990030155\alligatordukatangasarl@gmail.com\30-12-2024
11273\ETABLISSEMENTS ENOTHIME SERVICES\SERVICES\CD/LSH/RCCM/23-A-00365\LUBUMBASHI    -    Haut-Katanga\14, AV/ LUALABA, Q/ CINQ, C/ RUASHI, V/ LUBUMBASHI, P/ HAUT-KATANGA\+243998362878\kal22claude@gmail.com\30-12-2024
11289\TUNGISA BUSINESS CORPORATION SARLU\FOURNITURE DES BIENS\CD/LSH/RCCM/24-B-01170\LUBUMBASHI    -    Haut-Katanga\10, AV/ KAMBOVE COIN CHEF KATANGA, Q/ KIWELE, C/ LUBUMBASHI, V/ LUBUMBASHI, P/ HAUT-KATANGA\0834449931\tungisabusinesscorporation@gmail.com\30-12-2024
11297\KAKOM SARL\FOURNITURE DES BIENS\CD/LSH/RCCM/23-B-00520\LUBUMBASHI    -    Haut-Katanga\625,AV. LUFIRA , Q/ KIWELE, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\00243971734350\info@kakomsarl.com\30-12-2024
11309\TUMUKIA CONGO SARL\SERVICES\CD/LSH/RCCM/24-B-00370\LUBUMBASHI    -    Haut-Katanga\143, AV.TSHANGALELE,Q/GAMBELA, C/ ET V/LUBUMBASHI, P/HAUT-KATANGA\0999597701\tumikiacongo@gmail.com\30-12-2024
11318\KONGO MINE CONSORTIUM SARL\SERVICES\CD/KNG/RCCM/24-B-00155\LUBUMBASHI    -    Haut-Katanga\132, AV. BOULEVARD MOISE KATUMBI, Q/ GOLF PLATEAU, C/ ANNEXE, V/ LUBUMBASHI, P/ HAUT-KATANGA\0971777127\abelntanda@yahoo.com\30-12-2024
11314\CHARLIE CHARLAINE CHARONNE CHARIELLE SHOUKRANIE SARLU\SERVICES\CD/LSH/RCCM/23-B-02012\LUBUMBASHI    -    Haut-Katanga\30, AV.DU CUIVRE, Q/MAKOMENO, C/ ET V/LUBUMBASHI, P/HAUT-KATANGA\0972777997\charliemukay@gmail.com\30-12-2024
11322\SOCIETE INTERNATIONALE MULTI SECTORIELLE USHINDU SARL\SERVICES\CD/LSH/RCCM/23-B-01609\LUBUMBASHI    -    Haut-Katanga\03, AV. MAITRE MUTOKE, Q/ KAMISEPE, C/ ANNEXE, V/ LUBUMBASHI, P/ HAUT-KATANGA\0812133344\simsus2023sarl@outlook.com\30-12-2024
11327\CIK GROUP OF COMPANIES SARL\SERVICES\CD/LSH/RCCM/21-B-01259\LUBUMBASHI    -    Haut-Katanga\25350, AV.DE LA MISSION COIN KINSHASA, Q/ PENGA PENGA, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\0844053580\arcik1@yahoo.com\30-12-2024
11335\RAED SARL\FOURNITURE DES BIENS\CD/LSH/RCCM/24-B-00512\LUBUMBASHI    -    Haut-Katanga\1105, AV.KAPENDA, Q/ MAKUTANO, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\+243821387274\raedsarlinfo@gmail.com\30-12-2024
11363\BUSINESS WASTE SOLUTION SARL\SERVICES\CD/LSH/RCCM/23-B-01581\LUBUMBASHI    -    Haut-Katanga\2604, AV.DES AVIATEURS, Q/ GAMBELA I, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\+243898253557\alexandrenduwa@cabinetmkp.com\30-12-2024
11360\SON OF GOD COMPANY SARLU\SERVICES\CD/LSH/RCCM/24-B-01278\LUBUMBASHI    -    Haut-Katanga\873, AV. KABALO, Q/ MAKUTANO, C/ ET V/LUBUMBASHI,P/HAUT-KATANGA\0993133243\sonofgod.compagny@gmail.com\30-12-2024
11378\MK MULTI-SERVICES CONSTRUCTION SARL\SERVICES\CD/LSH/RCCM/24-B-01041\LUBUMBASHI    -    Haut-Katanga\145, AV.DES EGLISES, Q/ GAMBELA LL, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\0893553336\thierryisso914@gmail.com\30-12-2024
11364\PROJET RURAL D'EDUCATION COMMUNAUTAIRE ET D'ANIMATION POUR LE DEVELOPPEMENT  SARL\BÂTIMENTS ET TRAVAUX PUBLICS (BTP)\CD/LSH/RCCM/14-B-1750\LUBUMBASHI    -    Haut-Katanga\535, AV. MAMAN YEMO, Q/MAKUTANO, C/ ET V/LUBUMBASHI, P/HAUT-KATANGA\0817018024\mutebajp@gmail.com\30-12-2024
11386\KABOWD TIC TAC SARL\SERVICES\CD/LSH/RCCM/24-B-00643\LUBUMBASHI    -    Haut-Katanga\16B, AV.MUKUNTO,Q/GOLF PLATEAU,C/ANNEXE, V/LUBUMBASHI, P/ HAUT-KATANGA,\+243836788873\tictaccarinfo@gmail.com\30-12-2024
11381\SOLTEN SARL\SERVICES\CD/LSH/RCCM/18-B-00365\LUBUMBASHI    -    Haut-Katanga\44, AV. MAMAN YEMO, Q/ MAKUTANO, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\0896938913\ndjovuvictor2022@gmail.com\30-12-2024
11389\HOPETECH SARL\FOURNITURE DES BIENS ET SERVICES\CD/LSH/RCCM/24-B-01237\LUBUMBASHI    -    Haut-Katanga\04, RUE 04, Q/ KALUBWE, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\0819109053\info@hopetechsarl.com\30-12-2024
11397\SOCIETE JACKSON JOHN TURNER SARLU\TRANSPORT, LOGISTIQUE\CD/LSH/RCCM/22-B-02087\LUBUMBASHI    -    Haut-Katanga\19A, AV. KIPULUKA MICHEL, Q/ GOLF BATTANTS, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\+243893083197\kabongojackson56@gmail.com\30-12-2024
11395\LUMINA SERVICE SARL\CONSTRUCTION\CD/LSH/RCCM/23-B-01572\LUBUMBASHI    -    Haut-Katanga\14371, AV. GUYLAIN ILUNGA, Q/ GOLF MAISHA, C/ ANNEXE, V/ LUBUMBASHI, P/ HAUT-KATANGA\0994224970\kiyukenoyannick@gmail.com\30-12-2024
11398\LIBRE PARCOURS SARL\COMMERCE\CD/LSH/RCCM/14-B-1825\LUBUMBASHI    -    Haut-Katanga\1433, AV. LUMUMBA, Q/ INDUSTRIEL, C/ KAMPEMBA, V/ LUBUMBASHI, P/ HAUT-KATANGA\0978953840\patrick.ilunga@libreparcours.com\30-12-2024
11402\GROUP KOBI TRADING SERVICES SARL\COMMERCE\CD/LSH/RCCM/24-B-00951\LUBUMBASHI    -    Haut-Katanga\08, AV.TSHITEYA, Q/ GOLF MALELA, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\+243852879439\cedmbemba@gmail.com\30-12-2024
11412\S.A LOGISTICS SARL\TRANSPORT, LOGISTIQUE\CD/LSH/RCCM/24-B-00567\LUBUMBASHI    -    Haut-Katanga\2482,AV. KILENGWE, Q/ GAMBELA,C/ ET V/LUBUMBASHI,P/HAUT-KATANGA\0851777470\jeandedieumukasa50@gmail.com\30-12-2024
11422\SOCIETE KABAMBI'S HOLDING CORPORATION  SARL\FOURNITURE DES BIENS\CD/LSH/RCCM/22-B-03268\LUBUMBASHI    -    Haut-Katanga\04, AV/ BUREAU, Q/ GOLF MÉTÉO, C/ LUBUMBASHI, V/ LUBUMBASHI, P/ HAUT-KATANGA\KATANGA\pidinskb@gmail.com\30-12-2024
11427\MAINTENANCE HYDRAULIQUE SERVICE SARL\SERVICES\CD/LSH/RCCM/23-B-01619\LUBUMBASHI    -    Haut-Katanga\4 AV. LUNETTE , Q/HEWA BORA , C/KAMPEMBA , V/ LUBUMBASHI , P/HAUT -KATANGA\0975734074\ngoytungager@gmail.com\30-12-2024
11458\GUENOL TRADING GROUP SARL\COMMERCE\CD/LSH/RCCM/24-B-01306\LUBUMBASHI    -    Haut-Katanga\16, AV. JOSHUA, Q/ KIMBEMBE, C/ ANNEXE, V/LUBUMBASHI, P/ HAUT-KATANGA\+243979544409\patowoy@gmail.com\30-12-2024
11467\SHALOOM GRACE INVESTMENT SARL\SERVICES\CD/KNM/RCCM/23-B-00416\LUBUMBASHI    -    Haut-Katanga\585, AV. KAPENDA,Q/MAKUTANO,C/ ET V/LUBUMBASHI, P/HAUT-KATANGA\+243852602525\gabrieltshinu17@gmail.com\30-12-2024
11468\DETSHI SERVICES SARL\SERVICES\CD/LSH/RCCM/23-B-01874\LUBUMBASHI    -    Haut-Katanga\42, AV. MUNUA, Q/ GOLF METEO I, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\+243896600968\desthiservices@gmail.com\30-12-2024
11449\DELY BUSINESS SARL\SERVICES\CD/LSH/RCCM/21-B-01526\LUBUMBASHI    -    Haut-Katanga\29, AV.MWADI, Q/ MUKUNTU, C/ ANNEXE, V/ LUBUMBASHI, P/ HAUT-KATANGA\0997935870\nickdonavane@gmail.com\30-12-2024
11472\MISU CONSTRUCTION SARL\CONSTRUCTION\CD/LSH/RCCM/24-B-00538\LUBUMBASHI    -    Haut-Katanga\85,AV.NANA BANZA,Q/GOLF METEO,C/ ET V/LUBUMBASHI,P/HAUT-KATANGA\0847 143 730\manon@msmgaf.com\30-12-2024
11499\MINING EARTH MOVING COMPANY SARL\EXPLOITATION MINIERE\CD/LSH/RCCM/24-B-01040\LUBUMBASHI    -    Haut-Katanga\09, AV. OBOTELA, Q/ GOLF MILLENIUM, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\0844437478\sergepondo@gmail.com\30-12-2024
11488\AUTO-FIX SARL\AUTOMOBILE\CD/LSH/RCCM/24-B-00963\LUBUMBASHI    -    Haut-Katanga\16, AV/ DES MOELLONS, Q/ JOLI SITE, C/ ANNEXE, V/ LUBUMBASHI, P/ HAUT-KATANGA\0990200247\autofixsec@hotmail.com\30-12-2024
11531\MARIA CORPORATION TRADING SARL\FOURNITURE DES BIENS ET SERVICES\CD/KNG/RCCM/24-B-02793\LUBUMBASHI    -    Haut-Katanga\2709, AV. MOHAMMED, Q/ GAMBELA, C/ ET V/ LUBUMBASHI, P/ HAUT-KATANGA\0854070414\patricktshaba137@gmail.com\30-12-2024
11603\GLOBAL ENGINEERING CONSTRUCTION  & SERVICES CORPORATION SARL\CONSTRUCTION\CD/LSH/RCCM/21-B-01142\LUBUMBASHI    -    Haut-Katanga\18, AV. MANIEMA, C/  ET V/LUBUMBASHI, P/HAUT KATANGA\0811919655\lesaintkayij2@gmail.com\30-12-2024
11281\SOCIETE JOEM BUSINESS SARLU\SERVICES\CD/LSH/RCCM/24-B-00202\LIKASI    -    Haut-Katanga\202, BLV/ CHEF KATANGA, Q/ 7A,C/ T/ DE KAMBOVE (LUISHA), P/ HAUT-KATANGA\0812467076\mwegustasu@gmail.com\30-12-2024
11424\SOLUTION DES INGENIEURS SARL\BÂTIMENTS ET TRAVAUX PUBLICS (BTP)\CD/LSI/RCCM/16-B-103\LIKASI    -    Haut-Katanga\01, ROUTE LUBUMBASHI, C/ ET V/ LIKASI, P/ HAUT-KATANGA\0810004250\hopeservicesrdc0@gmail.com\30-12-2024
11407\WATSA LOGISTIC COMPANY SARL\CONSTRUCTION\CD/IS/RCCM/13-B-111666/2022\ISIRO    -    Haut-Uele\1, AV.RAQUETTE,Q/TELY,C/KUPA ,V/ISIRO,P/HAUT-UELE\0821977903\emmanuelsham@yahoo.fr\30-12-2024
11409\LA SOCIETE DIEU ME SUFFIT COMPANY SARL\COMMERCE\CD/ISIRO/RCCM/13-B-111954/2023\ISIRO    -    Haut-Uele\VILLAGE/BOH , CHEFFERIE /DHONGO ,QUARTIER/DUEMBE ;SECTEUR/KIBALI , TERRITOIRE /FARADJE,P/HAUT-UELE\0811876712\wwwndolo14@gmail.com\30-12-2024
11699\KAAYU TECNOLOGIES RDCONGO SARL\SERVICES\CD/KNG/23-B-02965\KINSHASA    -    Kinshasa\01 OUA, COMMUNE DE NGALIEMA, CONCESSION PROCOKI, C/ ET V/ KINSHASA\0848424407\aristotempoyi@gmail.com\30-12-2024
11129\ETABLISSEMENTS ARCHIT PRO BUSINESS\SERVICES\CD/KIN/RCCM/15-A-26119\KINSHASA    -    Kinshasa\70, AV. KISOLOKELE, Q/ MANENGA,C/ NGALIEMA, V ET P/ KINSHASA\0895926400\archiprocontact@gmailcom\30-12-2024
11414\SOCIETE CONGO LOGISTIQUE SARL\SERVICES\CD/ISIRO/RCCM/13-B-881/2019\ISIRO    -    Haut-Uele\C/ .KUPA, Q./TELY, VILLE /ISIRO , P. /HAUT UELE\0837627250\congologistique1@gmail.com\30-12-2024
11259\JÉSUS LE ROI DES ROIS SARLU\BÂTIMENTS ET TRAVAUX PUBLICS (BTP)\CD/KNG/RCCM/23-B-02800\KINSHASA    -    Kinshasa\15,AV. MONTS DES ARTS,Q/GOLF,C/GOMBE,V/ ET P/KINSHASA\+243824311890\jesusleroidesrois01@gmail.com\30-12-2024
11260\ENVOL AZURE SARLU\FOURNITURE DES BIENS ET SERVICES\CD/KNM/RCCM/24-B-00488\KINSHASA    -    Kinshasa\26, AV/. MULUMBA, Q/ SALONGO, C/LEMBA, V/ ET P/ KINSHASA\00243810523473\jimtshibambe@gmail.com\30-12-2024
11285\BETHEL CONSTRUCTION SARL\CONSTRUCTION\CD/KNG/RCCM/24-B-000661\KINSHASA    -    Kinshasa\02 AV/ VUNZA Q/ BINZA OZONE C/ NGALIEMA,  V/ET P/ KINSHASA\0853864117\bethelconstructioncd@gmail.com\30-12-2024
11288\GROUPE BBM SOLUTION SARLU\SERVICES\CD/KNG/RCCM/24-B-01043\KINSHASA    -    Kinshasa\37, AV. LUBEFU, C/ GOMBE, V/ ET P/ KINSHASA\+243834166080\masalubernadine@gmail.com\30-12-2024
11293\SOCIETE WANKE CONSTRUCTION SARL\CONSTRUCTION\CD/KNG/RCCM/24-B-02235\KINSHASA    -    Kinshasa\N° 11. AV.LUBEFU, C/GOMBE, V/ ET P/KINSHASA\+243891248000\moryamorya38@yahoo.fr\30-12-2024
11294\LOYAL BUSINESS COMPANY SARL\SERVICES\CD/KNG/RCCM/21-B-01579\KINSHASA    -    Kinshasa\36, AV./ MAHENGE, Q/ LISALA, C/ KINTAMBO, V/ ET P/ KINSHASA\+243816016232\lbc153990@gmail.com\30-12-2024
11301\AFRICA VERITAS HOLDING  SARL\SERVICES\CD/KNG/RCCM/21-B-00931\KINSHASA    -    Kinshasa\170 AV/MASWAYA , Q/MUSEY , C/ NGALIEMA , V/ET P/ KINSHASA\+243813439999\africaveritas2016@gmail.com\30-12-2024
11305\LIGHT BUSINESS SARLU\TRANSPORT, LOGISTIQUE\CD/KNG/RCCM/21-B-01796\KINSHASA    -    Kinshasa\AV DE LA PAIX, NVLLES GALERIES PRESIDENTIEL APP RCM9D/177, C/ GOMBE, V/ ET P/ KINSHASA\+243976056633\lightbusinessdrc@gmail.com\30-12-2024
11315\REALISATION  CONSTRUCT   SARLU\CONSTRUCTION\CD/KNM/RCCM/24-B-00347\KINSHASA    -    Kinshasa\10 BIS DILANDOS Q/ INDUSTRIEL  C/ LIMETE V/ ET P/ KINSHASA\0995835449\kamwabunoe@gmail.com\30-12-2024
11319\FAST ENERGY SARLU\SERVICES\CD/KNG/RCCM/24-B-02306\KINSHASA    -    Kinshasa\63, AV/ COLONEL MUJIBA , CONCESSION COTEX, IMMB SILIKIN VILLAGE  C/ GOMBE V / KINSHASA P/KINSHASA\0813947696\contact@moeslawyers.com\30-12-2024
11333\I&B SERVICES SARLU\COMMERCE\CD/KNG/RCCM/24-B-02403\KINSHASA    -    Kinshasa\372, COLONEL MONDJIBA Q/BASOKO, C/NGALIEMA,V/ ET P/KINSHASA\0813606251\ibservices319@gmail.com\30-12-2024
11334\GEONEX GROUP SARLU\EXPLOITATION MINIERE, FOURNITURE DES BIENS, TRANSPORT ET LOGISTIQUE\CD/KNG/RCCM/24-B-01192\KINSHASA    -    Kinshasa\05,AV. DES SENEGALAIS,Q/GARE,C/GOMBE,V/ ET P/KINSHASA\0993181496\eliel.kasenga@gmail.com\30-12-2024
11336\BT INDUSTRIAL GROUP DRC SAS\COMMERCE\CD/KNG/RCCM/24-B-02267\KINSHASA    -    Kinshasa\20, AV. DE LA JUSTICE, C/ GOMBE, V/ ET P/ KINSHASA\0842679209\cciakadima8@gmail.com\30-12-2024
11368\COMMERCE-EXPERTISE-DISTRIBUTION SARLU\SERVICES\CD/KNM/RCCM/23-B-00181\KINSHASA    -    Kinshasa\248B, 3EM RUE INDUSTRIELLE, C/LIMETE,V/ ET P/KINSHASA\+ 243 991 496 059\sales@coexdis.com\30-12-2024
11375\KAMAS MINING  SARL\EXPLOITATION MINIERE\CD/KNG/RCCM/24-B-01550\KINSHASA    -    Kinshasa\45, AV.UVIRA, Q/CLINIQUE, C/GOMBE,V/ ET P/KINSHASA\+243980000102\muandatete@gmail.com\30-12-2024
11376\BEKAP SARL\COMMERCE\CD/KNG/RCCM/22-B-02544\KINSHASA    -    Kinshasa\15,AV.DU PORT,Q/DOUANE,C/GOMBE,V/ ET P/KINSHASA\0818735264\benemaria05@gmail.com\30-12-2024
11379\MALEKO DIVIOKELE ENGINEERING SARLU\FOURNITURE DES BIENS\CD/KNM/RCCM/24-B-00007\KINSHASA    -    Kinshasa\102, AV. LUKWILA, Q/ FOIRE, C/ LEMBA, V/ ET P/ KINSHASA\+243998030123\Patrickbanzuzi@gmail.com\30-12-2024
11380\AFRICAN PETROLIUM ENERGY SARL\ELECTRICITE\CD/KNG/RCCM/24-B-00143\KINSHASA    -    Kinshasa\84, IMM. NATHALY, BLVD DU 30 JUIN, C/GOMBE,V/ ET P/KINSHASA\0990040411\jmk@africangroup.net\30-12-2024
11393\CZR SERVICES GROUP SARLU\ENERGETIQUE\CD/KNG/RCCM/22-B-00279\KINSHASA    -    Kinshasa\10, AV.DES TRAVAILLEURS,Q/GARE, C/GOMBE,V/ ET P/KINSHASA\00243840074749\cesaire.kasilembo@gmail.com\30-12-2024
11396\GLOBAL CONSTRUCT SERVICE SARL\CONSTRUCTION\CD/KNG/RCCM/23-B-03037\KINSHASA    -    Kinshasa\05 AV/KIMA, Q/KINSUKA PÉCHEURS, C/NGALIEMA,V/ ET P/KINSHASA\0815685168\globalconstructservicesarl@gmail.com\30-12-2024
11408\SHARP MANAGEMENT CONSULTING SAS\FOURNITURE DES BIENS ET SERVICES\CD/KNM/RCCM/20-B-00276\KINSHASA    -    Kinshasa\882, AV. DU 27 OCTOBRE, REF: 4-EME RUE Q/ RESIDENTIEL, C/ LIMETE, V/ ET P/ KINSHASA\00243815515402\ingala.anger@outlook.fr\30-12-2024
11421\ALERT SECURITY SERVICES SARL\SECURITE\CD/KNG/RCCM/24-B-01207\KINSHASA    -    Kinshasa\14, AV/SERGENT MOKE, Q/BASOKO, C/NGALIEMA, V ET P/ KINSHASA\0971427266\ngalombebelanga@gmail.com\30-12-2024
